,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_dense_layer_sizes,param_dropout,param_kernel_size,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,142.21503472328186,2.96864914894104,0.9943549046683777,0.9971774171953401,[64],0,3,"{'dense_layer_sizes': [64], 'dropout': 0, 'kernel_size': 3}",4,0.9950920245398773,0.9963181148748159,0.9938635247328379,0.9977911400171801,0.9941089837997055,0.9974229966940243,1.5580604661510644,0.204388739152035,0.0005308299235529542,0.0006259301000057024
1,189.4471934636434,4.062190691630046,0.9954184733503707,0.9980773783367703,[64],0,5,"{'dense_layer_sizes': [64], 'dropout': 0, 'kernel_size': 5}",1,0.9970552147239263,0.9976681394207167,0.9938635247328379,0.99865014112161,0.9953362788414335,0.9979138544679844,9.48611467548495,0.8425612969337944,0.0013043240190635688,0.0004172424370286042
2,167.6776521205902,2.43942658106486,0.9937822138396123,0.9960729671230197,[64],0.1,3,"{'dense_layer_sizes': [64], 'dropout': 0.1, 'kernel_size': 3}",5,0.9941104294478528,0.9958271968581247,0.9928816886994555,0.9963185666953001,0.9943544428080511,0.9960731378156343,4.713889314314592,0.05436564198712138,0.0006444743329140533,0.00020060093232320496
3,192.64523259798685,3.494883139928182,0.995091221448219,0.9970547328732157,[64],0.1,5,"{'dense_layer_sizes': [64], 'dropout': 0.1, 'kernel_size': 5}",2,0.9968098159509202,0.9970544918998527,0.9931271477078011,0.99693213891275,0.9953362788414335,0.9971775678070444,0.6811875228111111,0.41969130371048835,0.001513425321912428,0.00010019607141253391
4,157.02099148432413,2.6680006186167398,0.9935367749129985,0.9962366064619168,[64],0.2,3,"{'dense_layer_sizes': [64], 'dropout': 0.2, 'kernel_size': 3}",6,0.994601226993865,0.9963181148748159,0.9926362296911099,0.9960731378083201,0.9933726067746687,0.9963185667026144,2.01880665360306,0.150180437459705,0.0008105775617256498,0.00011558994064835749
5,137.46090277036032,1.7459839185078938,0.9947639695460674,0.9970956326674848,[64],0.2,5,"{'dense_layer_sizes': [64], 'dropout': 0.2, 'kernel_size': 5}",3,0.9955828220858896,0.9969317623956799,0.9933726067161467,0.99717756779973,0.9953362788414335,0.9971775678070444,33.68612032232399,0.49321107812311366,0.0009889173326744433,0.00011587378042807788
